,return,market cap
A111110,0.29389312977099397,130800.0
A111610,,
A111770,-0.028571428571428754,1324913.0
A111820,,
A111870,,
A112040,,
A112190,,
A112240,,
A112610,0.20801526717557328,573886.0
A113810,,
A114090,-0.05982905982906024,1694845.0
A114100,,
A114120,,
A114130,,
A114140,,
A114190,,
A114260,,
A114290,,
A114410,,
A114450,,
A114460,,
A114470,,
A114570,,
A114630,,
A114750,,
A114800,,
A114810,,
A114820,,
A114920,,
A115160,,
A115180,,
A115310,,
A115390,-0.14311926605504638,1287000.0
A115400,,
A115410,,
A115440,,
A115450,,
A115480,,
A115500,,
A115530,,
A115570,,
A115580,,
A115610,,
A115960,,
A116100,,
A117460,,
A117580,-0.019900497512437366,162525.0
A117670,,
A117680,,
A117690,,
A117700,,
A117740,,
A117930,,
A118000,0.17897727272727157,83736.0
A118990,,
A119250,,
A119500,,
A119610,,
A119650,0.267223382045928,79170.0
A119830,,
A119850,,
A119860,,
A120030,-0.06024096385542143,98977.0
A120110,-0.22808988764044982,1788499.0
A120115,-0.20277777777777778,80960.0
A120210,,
A120240,,
A120780,,
A121060,,
A121440,,
A121550,,
A121600,,
A121800,,
A121850,,
A121890,,
A121910,,
A121950,,
A122090,,
A122260,,
A122290,,
A122350,,
A122390,,
A122450,,
A122630,,
A122640,,
A122690,,
A122750,,
A122800,,
A122870,,
A122900,0.044395116537181145,336070.0
A122990,,
A123010,,
A123040,,
A123100,,
A123130,,
A123160,,
A123260,,
A123290,,
A123300,,
A123310,,
A123320,,
A123330,,
A123410,,
A123420,,
A123440,,
A123550,,
A123570,,
A123690,0.017341040462427636,289224.0
A123700,-0.11224489795918383,67803.0
A123750,,
A123760,,
A123840,,
A123860,,
A123890,-0.136671177266577,626713.0
A123900,,
A123910,,
A123930,,
A124050,,
A124090,,
A124500,,
A126340,,
A126550,,
A126560,0.11012658227848074,491578.0
A126600,,
A126640,,
A126680,,
A126700,,
A126870,,
A126880,,
A127120,,
A127160,,
A127710,,
A128660,,
A128820,0.21903520208604935,220749.0
A128910,,
A128940,-0.22003424657534265,5237418.0
A129050,,
A129260,0.1738410596026487,108580.0
A129270,,
A130480,,
A130500,,
A130580,,
A130660,-0.07579462102689524,120294.0
A130680,,
A130730,,
A130740,,
A130960,,
A131030,,
A131090,,
A131100,,
A131180,,
A131220,,
A131290,,
A131370,,
A131380,,
A131390,,
A131400,,
A131760,,
A131890,,
A131970,,
A132030,,
A133690,,
A133750,,
A133820,0.40096618357487845,89900.0
A134000,,
A134060,,
A134380,-0.03571428571428557,123900.0
A134580,,
A134610,,
A134780,,
A134790,0.78640776699029,154000.0
A135160,,
A135270,,
A136280,,
A136340,,
A136480,,
A136490,0.08441558441558433,399497.0
A136510,,
A136540,,
A136660,,
A137400,,
A137610,,
A137930,,
A137940,,
A137950,,
A137990,,
A138040,-0.07308970099667783,1914062.0
A138070,,
A138080,,
A138210,,
A138230,,
A138250,-0.14723926380368094,470059.0
A138290,,
A138360,,
A138440,,
A138490,0.007653061224489886,289560.0
A138520,,
A138530,,
A138540,,
A138580,,
A138610,,
A138690,,
A138910,,
A138920,,
A138930,0.09872611464968156,3406023.0
A139050,,
A139130,0.14218009478672927,2021293.0
A139170,,
A139200,,
A139220,,
A139230,,
A139240,,
A139250,,
A139260,,
A139270,,
A139280,,
A139290,,
A139300,,
A139310,,
A139320,,
A139480,-0.007380073800737822,7526471.0
A139660,,
A139670,,
A140070,,
A140290,,
A140310,,
A140320,,
A140410,,
A140520,,
A140570,,
A140580,,
A140660,,
A140670,,
A140700,,
A140710,,
A140860,,
A140890,-0.004838709677419742,30898.0
A140910,0.012207527975584873,18214.0
A140950,,
A141000,,
A141020,,
A141070,,
A141080,,
A141240,,
A141250,,
A142210,,
A142280,,
A142750,,
A142760,,
A143160,,
A143210,-0.006629834254143391,202017.0
A143240,,
A143460,,
A143500,,
A143540,,
A143570,,
A143850,,
A143860,,
A144510,,
A144600,,
A144620,0.012944983818769653,142200.0
A144630,,
A144670,,
A144740,,
A144750,,
A144960,,
A145020,,
A145210,0.487562189054726,87912.0
A145270,0.02342158859470479,43196.0
A145670,,
A145720,0.2504012841091492,874438.0
A145850,,
A145990,-0.011853448275862353,944604.0
A145995,-0.11287128712871268,16616.0
A147760,,
A147830,,
A147970,,
A148020,,
A148040,,
A148070,,
A148140,,
A148250,,
A148780,,
A149010,,
A149130,,
A149940,,
A149950,,
A149980,,
A150440,,
A150460,,
A150840,,
A150900,,
A151750,,
A151860,,
A151910,,
A151940,,
A151945,,
A151947,,
A152100,,
A152180,,
A152280,,
A152330,-0.002976190476189614,335000.0
A152380,,
A152500,,
A152550,,
A152870,,
A153130,,
A153270,,
A153360,-0.08479532163742676,25194.0
A153460,,
A153490,,
A154030,,
A154040,,
A155650,,
A155660,0.20889748549323006,97760.0
A155900,-0.05719237435008599,41420.0
A155960,,
A156080,,
A156100,,
A156170,,
A157450,,
A157490,,
A157500,,
A157510,,
A157520,,
A157650,,
A158300,,
A158310,,
A158380,,
A159580,,
A159650,0.11165048543689265,16844.0
A159800,,
A159910,,
A160350,,
A160550,,
A160580,,
A160600,,
A160980,,
A161000,-0.13675213675213685,474192.0
A161390,-0.1272893772893774,5989360.0
A161490,,
A161500,,
A161510,,
A161520,,
A161530,,
A161540,,
A161550,,
A161570,,
A161580,,
A161890,-0.001219512195121496,1709461.0
A161990,,
A162120,,
A163560,-0.03128760529482534,105820.0
A165270,,
A166060,,
A166090,,
A166220,,
A166400,,
A166480,,
A167380,,
A167860,,
A168300,,
A168330,,
A168490,,
A168570,,
A168580,,
A168950,,
A169950,,
A170030,,
A170120,,
A170350,,
A170790,,
A170900,0.1395582329317263,954157.0
A170920,,
A171010,,
A171090,,
A171120,,
A172580,0.12231759656652315,33981.0
A173130,,
A173940,,
A174350,,
A174360,,
A174880,,
A174900,,
A175140,,
A175330,0.008237232289951425,971496.0
A176440,,
A176560,,
A176710,,
A176750,,
A176950,,
A177350,,
A177830,,
A178320,,
A178600,,
A178780,,
A178920,,
A179280,,
A179440,,
A179690,,
A179720,,
A179900,,
A180060,,
A180400,,
A180640,0.3497267759562849,1511805.0
A18064K,-0.015384615384615136,6844.0
A181340,,
A181450,,
A181480,,
A181710,-0.0979532163742687,1226727.0
A181980,,
A182360,,
A182400,,
A182480,,
A182490,,
A182690,,
A183190,0.15454545454545388,498664.0
A183300,,
A183350,,
A183410,,
A183490,,
A183560,,
A183700,,
A183710,,
A184230,,
A184560,,
A185190,,
A185280,,
A185490,,
A185680,,
A185750,-0.1080270010809507,1160810.0
A186230,,
A187220,,
A187270,,
A187420,,
A187770,,
A187790,,
A187870,,
A189300,,
A189330,,
A189350,,
A189390,,
A189400,,
A189540,,
A189620,,
A189690,,
A189700,,
A189860,,
A189980,,
A190150,,
A190160,,
A190410,,
A190510,,
A190620,,
A191410,,
A191420,,
A191600,,
A192080,,
A192090,,
A192240,,
A192250,,
A192390,,
A192400,-0.04705882352941201,621960.0
A192410,,
A192440,,
A192520,,
A192530,-0.06666666666666651,587569.0
A192720,,
A192820,0.3162393162393173,1572748.0
A193250,,
A194370,0.14062499999999956,199367.0
A194480,,
A194510,,
A194610,,
A194860,,
A195440,,
A195870,0.10000000000000041,317050.0
A195920,,
A195930,,
A195970,,
A195980,,
A195990,,
A196030,,
A196170,,
A196220,,
A196230,,
A196300,,
A196450,,
A196490,,
A196700,,
A197140,,
A197210,,
A198440,,
A198940,,
A199150,,
A199290,,
A199800,,
A199870,,
A200020,,
A200030,,
A200040,,
A200050,,
A200130,,
A200230,,
A200250,,
A200350,,
A200470,,
A200580,,
A200670,,
A200710,,
A200780,,
A200880,-0.153233830845771,233255.0
A201150,,
A201490,,
A202960,,
A203400,,
A203450,,
A203650,,
A203690,,
A203780,,
A204210,-0.07197943444730048,28411.0
A204320,-0.31442463533225246,2131853.0
A204420,,
A204440,,
A204450,,
A204480,,
A204620,,
A204630,,
A204650,,
A204690,,
A204760,,
A204840,,
A204990,,
A205100,,
A205290,,
A205470,,
A205500,,
A205720,,
A206300,,
A206400,,
A206560,,
A206640,,
A206650,,
A206660,,
A206950,,
A207230,,
A207720,,
A207760,,
A207930,,
A207940,0.2897574123989215,31362210.0
A208140,,
A208350,,
A208370,,
A208470,,
A208640,,
A208710,,
A208850,,
A208860,,
A208870,,
A208890,,
A210120,,
A210540,0.005263157894737382,232980.0
A210610,,
A210780,,
A210980,-0.13372956909361017,478996.0
A211050,,
A211210,,
A211260,,
A211270,,
A211560,,
A211900,,
A212310,,
A212560,,
A213090,,
A213420,,
A213500,0.20357142857142885,401040.0
A213610,,
A213630,,
A214150,,
A214180,,
A214270,,
A214310,,
A214320,-0.07786885245901606,1338000.0
A214330,0.22560975609756118,56930.0
A214370,,
A214390,0.16733067729083648,352626.0
A214420,0.09322033898305071,348390.0
A214430,,
A214450,,
A214610,,
A214680,,
A214870,,
A214980,,
A215000,,
A215050,,
A215090,,
A215100,,
A215200,,
A215360,,
A215380,,
A215480,,
A215570,,
A215580,,
A215600,,
A215620,,
A215640,,
A215750,,
A215790,,
A216050,,
A216280,,
A216400,,
A217190,,
A217270,,
A217320,,
A217480,,
A217500,,
A217600,,
A217620,,
A217730,,
A217770,,
A217780,,
A217790,,
A217810,,
A217820,,
A217880,,
A217950,,
A218150,,
A218410,,
A218420,,
A218710,,
A219130,,
A219390,,
A219420,,
A219480,,
A219550,,
A219580,,
A219750,,
A219860,,
A219900,,
A219960,,
A220100,,
A220110,,
A220130,,
A220180,,
A220250,,
A220260,,
A220630,,
A221200,,
A221610,,
A221670,,
A221800,,
A221840,,
A221950,,
A221980,,
A222040,,
A222080,,
A222110,,
A222160,,
A222170,,
A222180,,
A222190,,
A222200,,
A222390,,
A222420,,
A222520,,
A222670,,
A222800,,
A222810,,
A222980,,
A223040,,
A223190,,
A223220,,
A223310,,
A224020,,
A224060,,
A224090,,
A224110,,
A224760,,
A224810,,
A224880,,
A225030,,
A225040,,
A225050,,
A225060,,
A225130,,
A225190,,
A225220,,
A225330,,
A225430,,
A225440,,
A225530,,
A225570,,
A225590,,
A225650,,
A225800,,
A225850,,
A225860,,
A226320,0.3281938325991182,1311373.0
A226340,,
A226350,,
A226360,,
A226380,,
A226400,,
A226440,,
A226490,,
A226610,,
A226810,,
A226850,,
A226980,,
A227420,,
A227540,,
A227550,,
A227560,,
A227570,,
A227610,,
A227680,,
A227830,,
A227840,-0.020547945205479406,130597.0
A227930,,
A227950,,
A228180,,
A228340,,
A228760,,
A228790,,
A228800,,
A228810,,
A228820,,
A228850,,
A229000,,
A229200,,
A229480,,
A229500,,
A229640,0.11446740858505579,221418.0
A229720,,
A230240,,
A230360,,
A230400,,
A230480,,
A230490,,
A230980,,
A232080,,
A232140,,
A232270,,
A232290,,
A232330,,
A232360,,
A232530,,
A232590,,
A232680,,
A232830,,
A233160,,
A233190,,
A233250,,
A233740,,
A233990,,
A234070,,
A234080,0.2897862232779111,461577.0
A234100,,
A234300,,
A234310,,
A234790,,
A234920,,
A235010,,
A235090,,
A236030,,
A236200,,
A236340,,
A236350,,
A236460,,
A237010,,
A237350,,
A237370,,
A237440,,
A237690,,
A237720,,
A237750,,
A237880,,
A238090,,
A238120,,
A238490,,
A238500,,
A238670,,
A238720,,
A238730,,
A239340,,
A239610,,
A239660,,
A239890,,
A240340,,
A240540,,
A240810,,
A241140,,
A241180,,
A241390,,
A241510,,
A241520,,
A241560,-0.12569832402234657,3177899.0
A241590,-0.10625000000000022,653796.0
A241690,,
A241710,,
A241770,,
A241790,,
A241820,,
A242040,,
A242350,,
A242420,,
A242850,,
A243070,,
A243840,,
A243870,,
A243880,,
A243890,,
A244580,,
A244620,,
A244660,,
A244670,,
A244820,,
A244880,,
A245030,,
A245340,,
A245350,,
A245360,,
A245450,,
A245710,,
A246250,,
A246690,,
A246720,,
A246830,,
A247300,,
A247780,,
A247790,,
A247800,,
A248170,0.08882521489971439,174052.0
A248260,,
A248270,,
A249420,0.06410256410256354,541944.0
A250000,,
A250060,,
A250300,,
A250730,,
A250780,,
A250930,,
A251270,-0.30503978779840835,11020597.0
A251280,,
A251340,,
A251350,,
A251370,,
A251430,,
A251540,,
A251590,,
A251600,,
A251630,,
A251890,,
A251960,,
A252000,,
A252370,,
A252400,,
A252410,,
A252420,,
A252500,,
A252650,,
A252670,,
A252710,,
A252720,,
A252730,,
A252940,,
A253150,,
A253160,,
A253230,,
A253240,,
A253250,,
A253280,,
A253290,,
A253450,,
A253590,,
A253840,,
A253990,,
A254120,,
A255220,,
A255440,,
A256090,,
A256440,,
A256450,,
A256630,,
A256750,,
A256840,,
A256940,,
A257730,,
A258250,,
A258540,,
A258610,,
A258790,,
A259630,,
A260200,,
A260270,,
A260490,,
A260660,,
A260870,,
A260930,,
A260970,,
A261060,,
A261070,,
A261110,,
A261120,,
A261140,,
A261200,,
A261220,,
A261240,,
A261250,,
A261260,,
A261270,,
A261920,,
A262830,,
A263190,,
A263540,,
A263600,,
A263650,,
A263700,,
A263720,,
A263750,,
A263770,,
A263800,,
A263810,,
A263860,,
A263920,,
A264290,,
A264450,,
A264660,,
A264850,,
A264900,-0.04270462633452028,168446.0
A26490K,-0.09627329192546598,6745.0
A265480,,
A265520,,
A265560,,
A265690,,
A265920,,
A266140,,
A266160,,
A266170,,
A266360,,
A266370,,
A266390,,
A266410,,
A266420,,
A266550,,
A266870,,
A267060,,
A267250,0.05643044619422617,6734516.0
A267260,-0.2263157894736846,903212.0
A267270,0.017751479289941,1782671.0
A267290,0.1034482758620683,188447.0
A267300,,
A267320,,
A267440,,
A267450,,
A267490,,
A267500,,
A267770,,
A267790,,
A267810,,
A267980,,
A268280,0.03253424657534342,306085.0
A269370,,
A269420,,
A269530,,
A269540,,
A269620,,
A270020,,
A270210,,
A270520,,
A270660,,
A270800,,
A270810,,
A271050,,
A271060,,
A271400,,
A271560,0.1961722488038278,5040521.0
A271740,,
A271850,,
A271980,-0.03330479066203982,456945.0
A272220,,
A272230,,
A272290,,
A272420,,
A272450,0.1886792452830196,910500.0
A272550,-0.017283950617283557,284907.0
A272560,,
A272570,,
A272580,,
A272910,,
A273060,,
A273130,,
A273140,,
A275280,,
A275290,,
A275300,,
A275540,,
A275750,,
A275980,,
A276000,,
A276650,,
A276920,,
A276970,,
A276990,,
A277070,,
A277410,,
A277480,,
A277540,,
A277630,,
A277640,,
A277650,,
A277820,,
A277880,,
A278240,,
A278420,,
A278530,,
A278540,,
A278620,,
A278990,,
A279410,,
A279530,,
A279540,,
A279600,,
A280320,,
A280360,0.28767123287671176,797625.0
A280920,,
A280930,,
A280940,,
A281310,,
A281410,,
A281740,,
A281820,-0.007042253521126758,413650.0
A281990,,
A282000,,
A282330,-0.11666666666666634,3137029.0
A282690,0.3940886699507396,192949.0
A283580,,
A283930,,
A284420,,
A284430,,
A284610,,
A284740,0.1044776119402979,960318.0
A284980,,
A284990,,
A285000,,
A285010,,
A285020,,
A285130,-0.023255813953487952,1215884.0
A28513K,-0.25820568927789894,50178.0
A285690,,
A285770,,
A287180,,
A287300,,
A287310,,
A287320,,
A287330,,
A289040,,
A289250,,
A289260,,
A289480,,
A289670,,
A290080,,
A290130,,
A291130,,
A291610,,
A291620,,
A291630,,
A291660,,
A291680,,
A291890,,
A292050,,
A292100,,
A292110,,
A292120,,
A292130,,
A292140,,
A292150,,
A292160,,
A292190,,
A292340,,
A292500,,
A292560,,
A292570,,
A292580,,
A292590,,
A292730,,
A292750,,
A292770,,
A293180,,
A294400,,
A295040,,
A900010,,
A900020,,
A900030,,
A900040,,
A900050,,
A900060,,
A900070,,
A900080,,
A900090,,
A900100,,
A900110,,
A900120,,
A900130,,
A900140,,
A900150,,
A900180,,
A900250,,
A900260,,
A900270,,
A900280,,
A900290,,
A900300,,
A900310,,
A950010,,
A950030,,
A950070,,
A950100,,
A950110,,
A950130,,
A950140,,
A950160,,
A950170,,
